x,y
0.29,-1.38
-0.92,-0.76
1.16,0.56
1.73,0.84
-1.27,-0.09
0.18,-3.76
0.13,-1.74
1.25,0.44
0.78,-1.54
-0.13,0.87
0.79,-1.44
0.13,0.9
-0.11,-1
-1.06,0.36
0.27,1.45
0.83,-0.25
0.77,-0.69
0.44,-2.1
0.41,-0.66
2.09,0.43
-1.07,-0.26
0.02,-0.05
1.17,0.1
-2.42,1.1
-1.22,2.05
0.93,1.07
0.71,-0.56
1.11,-2.59
-0.25,-2.84
-2.24,1.76
1.08,3.27
-0.41,1.93
-0.13,-0.32
0.98,1.25
-0.3,0.84
0.65,0.65
1.53,1.11
-0.29,-1.47
-0.87,-0.71
-0.31,-1.7
-1.11,-1.22
0.05,-0.6
2.42,-0.56
2.9,-1.97
1.66,-0.44
-2.4,0.64
-0.79,-1.14
-0.27,-1.47
0.91,-1.2
-0.09,-0.01
0.42,-1.08
0.84,0.17
-1.58,0.73
-1.69,-0.8
-0.16,1.26
-1.68,0.5
-0.9,-1.89
0.61,1.51
-0.84,-0.59
-0.54,-0.95
1.25,-0.99
0.2,0.99
-1.81,-0.07
0.28,-1.57
-0.44,2.03
0.84,-1.19
0.83,-0.02
0.11,1.9
-1.22,-0.08
-1.96,1.6
1.48,-1.77
-0.81,-0.59
0.57,2.03
0.16,-1.07
-0.43,0.3
0.5,-0.15
0.9,-0.1
-0.57,1.02
0.32,1.13
1.13,-0.23
-0.41,-1.22
-0.15,-0.63
0.09,1.25
-1.08,0.28
-0.34,2.38
0.81,1.46
-0.14,0.62
-0.09,-1.38
2.62,0.45
-0.58,-0.84
-0.29,-0.15
-0.13,-0.68
0.42,-1.53
0.41,-0.43
-0.73,-1.72
0.5,-0.55
-1.04,1.23
-0.54,0.74
0.41,-0.74
1.54,0.22
-1.2,0.16
-0.54,2.07
-0.79,0.69
0.27,-0.09
1.75,-0.69
-1.07,1.6
-2.54,2.4
-0.8,-0.58
1.56,1.29
-0.16,0.42
0.09,0.5
2.67,2.31
-1.34,1.14
2.94,-0.45
0.62,0.4
1.69,0.99
0.68,-1.65
-1.07,-0.17
-0.82,-0.3
0.48,-0.88
1.83,-0.37
-1.47,-1.51
0.55,-1.53
3.33,1.35
1.2,1.42
-0.5,0.94
0.99,-0.52
-0.55,-0.11
-2.25,1.33
-0.69,0.08
-0.6,1.92
-0.3,-0.11
1.36,-0.54
0.37,1.44
-1.49,1.25
-0.46,-2.12
-0.81,1.79
-1.02,-2.57
0.57,-1.95
-0.41,1.61
1.56,-0.65
1.31,0.76
0.5,1.21
0.44,0.49
-0.26,-0.27
-2.63,1.65
0.64,0.59
-0.62,0.09
-0.28,2.85
-0.41,-0.5
-1.22,-0.47
2.46,-2.34
-0.1,1.17
0.35,0.03
-1.13,1.52
-1.11,0.41
-0.63,2.12
-1.39,1.56
1.26,0.43
-0.25,-0.07
-0.34,0.05
-0.6,-0.45
-1.51,-1.1
-1.46,1.76
0.37,2.16
2.17,0.62
0.81,1.99
0.03,-1.48
-0.85,-2.08
0.86,-0.8
-0.88,-0.87
-1.25,1.02
0.36,-1.42
-0.47,1.14
-0.41,0.99
-0.71,-2.38
-1.83,-0.1
1,0.24
0.44,-0.72
0.12,-1.89
-0.12,-0.3
1.5,-0.49
-0.5,-0.03
0.18,0.47
-0.41,0.48
-0.58,-0.63
-0.41,-0.37
-1.23,-0.93
0.62,-2.1
0.95,0.77
-2.43,0.56
2.06,-1
0.1,-1.5
2.11,0.31
-0.28,-0.77
1.16,-0.68
-0.91,0.06
0.75,-0.25
1.78,-0.21
-1.08,0.19
-1.01,-2.32
-0.6,-2.12
0.74,-0.85
-1.5,-2.11
-1.74,-0.45
-0.36,-1.4
-0.57,0.33
1,1.07
1.56,-1.82
1.35,-0.04
1.49,1.54
1.1,-0.76
0.29,-0.54
-0.8,-0.16
-0.53,2.09
0.21,0.56
-0.43,0.11
0.23,-2
-2.54,-0.48
0.66,-1.25
0.86,-1.42
-2.23,1.36
0.78,-1.05
2.66,-0.33
0.19,-1.45
1.62,-0.36
-0.04,-0.85
0.16,2.14
-2.01,2.79
-1.33,0.04
-0.12,0.05
1.44,-0.18
-0.24,1.48
0.12,1.47
-0.37,2.67
1.43,-1.39
-2.04,0.79
-0.08,0.42
-0.43,-0.86
-0.17,-0.25
-1.74,-0.56
0.56,-2.2
-0.66,-0.19
-0.51,0.85
1.07,-0.22
-0.77,-1.04
0.12,-1.77
1.04,3.29
-0.19,-0.45
1.36,-1.7
2.07,-1.64
0.24,-1.21
-0.25,-2.75
0.82,2.21
-1.44,0.95
2.66,-0.27
0.65,-1.7
-1.35,-1.3
1.33,0.31
2.89,0.24
-1.02,0.68
-1.89,0.77
-0.55,-0.67
0.3,0.28
0.36,1.07
0.01,1.09
-0.71,0.31
0.58,-3.07
1.48,-0.09
0.46,-0.55
-0.36,0.78
-2.68,-1.67
0.29,3.27
0.51,-1.2
0.28,0.2
-1.26,0.14
-1.08,0.42
-0.65,-0.06
1.68,0.52
1.25,-0.81
-1.38,1.07
-0.13,0.58
0.42,2.09
0.01,0.22
0.4,-0.44
-0.69,-0.98
1.9,-2.94
0.31,-0.55
-0.19,0.43
-1.28,0.06
-1.64,0.09
0.63,2.51
1.08,-0.4
0.45,1.06
-0.82,0.24
0.03,0.02
1.14,-0.41
-1.48,-1.3
-0.46,0.27
0.7,-1.27
-1.5,-0.41
-0.38,-1.42
-0.28,0.54
-0.54,0.4
-0.11,-0.38
-0.11,2.02
0.05,-0.52
-0.41,1.43
-0.93,1.78
0.17,0.22
-1.05,0.15
-1.85,-0.03
0.36,0.67
-2.21,2.18
-0.94,1.02
2.03,-0.76
-0.59,2.41
-0.72,0.09
-0.99,0.7
-2.31,-0.06
-0.17,0.91
-1.97,-0.19
0.49,-0.25
0.29,0.12
0.1,1.94
-0.54,-2.83
1.47,1.15
1.53,-1.61
0.7,-1.8
-2.1,1
-0.65,-0.67
0.18,1.21
0.04,0.94
0.69,-0.06
-3.26,0.34
0.23,2.39
-0.18,-1.2
-2.34,-2
1.5,0.24
0.59,-0.44
1.23,-0.77
1.93,-0.45
-1.05,1.27
-2.4,-1.12
1.4,-1
-1.7,-1
0.3,-1.8
1.3,-5.4
0.2,1.6
2.5,-0.3
-1.4,-0.8
-3.3,-0.6
-0.4,-2.6
2.2,1.3
-0.3,1
1.7,1
3.2,1.7
1.6,-1.2
0.5,-1.2
0.1,2.4
1.8,-3
1.2,-0.8
0.3,1.8
-3.3,0.2
2.6,-0.8
-0.1,-0.4
1.4,-0.8
3.9,-4.7
-1.4,0.3
-0.2,-0.4
0.4,0.7
-2.3,2.3
-1.3,0.1
1.2,-1.8
-2.4,0.2
-0.7,0.4
-0.2,-2
-1.6,1.4
-1.3,-0.4
1.2,1.5
0.1,0
0.7,0.6
-1.4,0.3
-2.1,1.6
-0.8,2.4
0.1,0.6
1,0.4
2.6,0.2
-1.5,-0.6
-3.2,-2.3
-0.3,-1.3
0.8,0.3
-0.6,-0.4
2.1,-2
-1.4,-1.7
-1.9,-1
2.1,3.5
2.8,1.5
1.6,0.5
0.4,-2.3
-5.4,2.4
-2.2,-1.9
-0.7,-1.5
2.3,0.1
-0.3,2
0.3,1.1
3.6,-0.5
-0.7,-0.1
1.2,0.1
1.5,-0.9
0.5,0.4
0.4,-1.2
0.1,1.9
-0.4,-1.7
3.3,-1.4
-0.9,-1.1
-5.4,1.3
0.4,-0.7
-1.7,-2.9
-2.6,-1.8
2.4,2.6
-1.9,1.7
-0.9,1.7
1.2,-1
0.8,2.1
-1.9,2.2
1.7,1.2
-0.2,1.4
1.1,0
-1,-2.6
-1.8,2.1
3.2,-0.1
-0.3,-1.6
-0.7,-1.4
-1,2.1
-3,1.5
-1,1.1
1,0.6
0.2,-2.4
2,-1.7
0.7,0.1
-1.2,1.8
-1.5,-1
2.6,-0.9
-1.4,0.3
0.3,-2
-1.9,0.2
-1.4,-2.2
-0.6,1.8
0.1,0
0.6,0.4
1.6,-1.4
-1.5,-2.1
0,-0.1
1.7,-1
-2.4,1.1
0,2.6
-0.5,1.5
-2.9,1.8
0.6,0.5
-1.1,-1.1
5.1,-1.8
0.2,-0.4
-0.1,-1.6
2.8,0.3
-1.1,-0.7
-1.8,0.8
1.9,-1
1.3,-0.3
-0.5,3.3
-0.2,0.4
4.3,0.4
2.3,0
-0.1,-1.1
-3.2,-3.7
0.6,1
2.6,0.9
-0.9,-0.3
-1.6,-3
-2,2
1.7,-0.5
2,-1.9
-2.6,4.8
-1.7,-0.6
-1.2,-2.5
-1.2,-0.6
0.1,2.1
-1.8,-1
2.9,-2
-1.4,1.3
-0.5,3.9
-1.1,0.4
0.5,2.5
-0.9,-1.2
1.1,-1
0.7,-0.7
3.1,-1.3
-0.2,-0.3
-1.2,1.9
-0.8,0.6
-0.2,2.3
1.1,-0.5
-0.2,-0.4
-1.5,-0.9
0.5,0.8
1.3,-1.5
0.2,0.9
-0.4,1.9
1.2,-1.3
1.2,2
0.7,-0.3
0.7,-0.3
0,-1.8
0.9,-0.3
-1.9,-0.1
1.4,1.2
1.5,-0.8
0.8,3.9
0.2,-0.2
-0.9,-0.7
1,3.1
-0.2,-1.6
-1.6,-0.8
1.8,2.5
-0.1,1.5
-1,-1.4
-3.5,-2.3
0.8,0.1
1.8,-0.3
-1.1,2
-2,0.5
1,0.6
2.6,1.1
-2.5,-1.2
-0.5,-2.3
2.7,-1.9
2.5,-1.7
-3.6,2.3
-2.7,-2.4
1.4,-0.4
-1.5,-2.5
-2.7,4.1
1.1,1
0.2,-0.6
-1.6,1.3
-0.3,0.2
0.9,-1
-3.9,-1.2
-4.7,-1.6
1.9,0.5
-1.6,0.7
-1.9,-0.6
-1.8,-2.2
2.9,-2.6
0.5,0.3
0.9,0.2
1.3,0.4
0.4,1
-1,-0.6
1.2,-0.3
0.3,-1.4
0.1,-1.1
1.6,-2
3.1,-0.1
-2.3,2.8
-1.8,1.1
-2,1
-0.4,-1.1
-1.7,-0.8
2.1,-0.4
-1.4,-2.7
0.8,0
-0.3,2.3
2,0.4
-0.8,-0.3
0.1,1.4
-1.9,3.9
-3,-0.6
-2.1,1.8
-0.7,1.7
0.4,-0.3
0.2,2
1.3,-0.5
-1.5,-0.9
2,1.6
-1.1,0.2
-0.1,0.1
1.4,0.3
2.3,0.8
-1.2,-1.5
-2.3,-0.6
0.4,-1.8
-2.4,0.9
1.5,0.9
0.3,-1.7
-0.5,1.7
-0.4,-3.6
1.3,0.5
2,0.8
0.1,-1.8
-3.9,0
-1.1,1.9
-1.2,-0.9
-0.5,-0.2
0.9,0.5
1.9,1.9
-1.6,0
-0.1,-1
-2.5,2
2.7,0
2.5,-1.6
-1.2,0.6
-1.1,0.4
-0.8,1.6
3.2,0
0.4,-3.4
-1,4
2.4,0.6
1.8,0.7
-1.6,-2.6
2.1,-0.6
0.2,0.8
-1.8,-2.9
0.1,-0.3
1.9,-2.3
1.2,-1.4
-1.4,2.5
-1.5,-1.6
-1.9,-0.2
-1.3,-2.2
-1.6,-0.9
-0.2,-1.2
1.5,-0.1
-0.6,3
-0.2,0.2
-0.8,-1
-0.3,-2.2
0.8,-1.6
1.3,0.6
-1.1,-0.2
2.3,4.1
0.5,-1.1
2,-0.2
-1.2,1.6
-1.7,-1.2
-0.7,0.5
0.2,-2.7
-1,2.7
-0.5,-2.4
2.6,5.3
-1.4,-1.1
0,0
1,-0.3
1.4,-1
0.4,-2.5
-2.3,-0.9
2.1,4.6
-2.2,4.2
-0.9,2.2
-1.8,1.2
-2.7,0
-0.3,-0.2
-1.6,1.7
-1.5,1.2
0,0.6
1.9,2.9
-2.3,-2.1
-0.8,0
2.3,-2.9
-1.5,0.5
0.9,1.6
0.4,0.2
0.4,-0.8
0.5,-0.3
0,0.5
3.2,-2
-1.6,1.3
-1.5,0.6
-3.8,0.3
-1,-0.6
3.3,3.9
-0.1,1.2
-1.1,-3.5
1.2,-1.8
1.9,3.4
2.7,3.7
0.7,-2.6
-1.1,-2.4
1.6,0.5
0.2,0.1
-1.2,-0.6
5.2,-1.1
2.4,-2.6
0.1,-0.9
0.3,-0.4
0.5,-0.1
-0.6,-0.8
0.9,1.3
1,0.6
-1,0.4
0.8,-0.8
-1.3,-0.1
-2.8,-0.2
2.1,-2.1
2.5,-2.3
0.2,2.3
-1.4,-0.9
3.8,0.8
-0.1,1.9
4.2,-0.1
-2.4,-1.5
0.5,0.1
1.1,2.2
-2.1,1.6
-1.6,2.8
2.7,-3.5
-0.6,-2.9
-3.1,-1.3
-2.2,-0.3
0,1.4
1.3,0.6
1.1,-2.7
-1.1,0.4
-3.2,3.2
1.4,-1
1.8,-1.3
-0.1,1.2
2.8,-2.4
2.5,-2.9
-0.3,-1.3
-2.5,-3.4
1,-1.7
2,-1.5
2.7,2
0.8,1.2
2.3,2.5
-2.1,-0.3
0.7,-2
1.2,-1.3
2.6,-0.6
1.3,0.7
-0.6,1.4
2.4,1.4
0.1,0.2
1.2,4.2
-4.6,-1.2
1.6,0.3
1.1,-3.1
-1.9,-0.5
0.8,1.1
1.7,-2.2
0.7,-1
-1.7,3.2
-0.8,-1.4
0.6,0.2
-0.5,3.7
1,-1.3
2.7,1.6
1.2,0.4
0.5,-0.1
-1.3,-1.6
-2.3,2.4
0.6,1.2
1,-0.1
-3.4,2.9
-1.2,-0.7
2.2,-3.3
-1.6,0.3
1.5,-2.5
2,-0.7
-2,-1.5
-1.1,3.7
-1.4,0.6
-1.6,-2.3
-3.2,2.5
-1.2,1.6
3.8,-1
1.7,-3.7
0.5,1
2.1,-1.7
-1.6,-0.1
4.2,-1.8
1.8,-1.8
-2.3,0.7
0.8,1
0.3,-0.5
-1.7,1.7
0.4,-0.4
-2.1,-0.2
1.6,2.1
0.1,1.1
0.3,-0.1
-3.4,1.1
2.6,2.4
-0.1,-1.7
0.4,1
3.8,-0.4
1.2,0
1.9,0.5
-1.5,0
0.9,0.7
-0.4,0.6
1.2,-3.1
-2.5,-1.2
-2.4,-2.2
-2.7,-2.2
3,1.1
0.9,-0.3
-1.2,-3.1
-0.5,-1.5
-2.7,-0.1
-0.6,-0.4
2,1.8
-1,2.1
0.7,-0.8
-1.2,-1.7
0.1,1.3
1.1,0.6
-3.4,0.5
-1.3,-1.1
-3.9,1
1.1,-0.3
2.1,-2.4
-2.8,-0.2
-0.5,1.4
0.1,-0.1
0.9,-1.6
1,-1.2
0.5,0.9
-0.5,-1.9
2,0.7
-1,-3
1.9,0.9
0.8,1.7
0.4,2.7
-0.4,-1.1
2.3,0.3
-1.9,1.1
-0.1,-2.6
0.1,-1.1
-0.7,-2.9
3.2,-0.1
2.3,-0.5
1.2,0.1
3.2,1.3
2.5,2.6
-0.3,1.9
0.3,-1.6
-0.3,-2.3
1.3,-1.1
4.2,2.5
-2.4,1.5
-2,-1.1
-0.2,-1.2
3.4,1
1.3,1.2
-2,1.2
1.7,-2.2
-0.9,-2.3
2.4,0.5
-1.6,-0.6
-0.7,2.8
2.3,-0.8
0.9,1
0.2,-0.7
-3.2,0.1
1,-1.7
-0.7,1.3
-1.7,-1.3
0.4,-0.6
0.8,-2.8
0.3,-1.1
-1.3,0.7
1.9,-1.9
0.5,-0.6
0.8,1.3
-2.2,-0.8
0.5,0
-1.2,0.2
-2,2.3
-0.5,0.4
1.9,-0.2
1.2,-0.8
-1.7,-0.8
1,-1.1
-1.5,1.7
-1.9,-1.7
0.8,3.8
-1.3,-0.1
-2,1.3
-2.8,4.5
1.4,1.4
0.7,-1.8
0.5,-0.9
0.9,-1.2
1.5,2.4
-2.1,0
3.2,-1.2
-0.7,-1.5
-0.7,0.2
1.6,1.2
-3.1,-0.2
-2.2,-2.3
1.8,-2
0.2,2
2.4,-0.6
1.7,1.3
2.1,1.8
-0.9,0.9
-0.6,0.2
0.7,2.6
-0.1,1.1
1.7,-0.1
-1.9,0.5
-1,-1.6
-0.8,2.3
0.4,-0.1
0.6,0.8
-0.9,1.8
1.2,1.1
0,0.7
0.2,0.7
1,-1.1
-0.8,0.5
0,-2.6
-1.1,-0.2
-2,1.1
-0.2,2.3
0.4,1
0.5,-1.3
0.5,2.7
0.2,2.2
0.1,0.6
2.7,-0.3
3,-2.7
-2.1,-1.1
0.6,0.1
-3.8,-1.1
-1.7,-0.2
0,2.5
0.9,2.8
-1.8,0.9
0.7,0.1
-0.9,2.2
1.1,0.6
-2.6,-1.8
-0.8,-1.5
3.3,-1.1
2.3,1.3
0.7,-1.6
-0.8,-0.9
0.4,2.2
-0.3,0.2
1.7,-2.8
0.5,1.4
0.8,-0.6
1.5,1.1
0.5,0.4
-0.5,1.4
2,0.7
1.5,-0.2
1.2,1.9
-0.2,2.1
-1.5,0
0.5,-0.1
2.6,-1.9
0.5,1.4
-1.6,0.7
-2.1,-1.9
1.8,-1.4
-2,-0.9
-4.9,-3.7
1.5,1.3
0.9,-0.1
-1.3,-0.7
0.6,0.6
-2,-1
0.6,0.8
0.8,0.3
-0.9,2
5.5,1
-0.6,-5
0.5,1.7
1.8,1.9
2,-0.6
-0.2,0.8
-0.3,-1.7
0.5,-1
0.4,4.3
4.3,1.2
-1.9,0.3
-3,-1.5
0.8,0.6
1,-1.2
0,-0.5
-0.9,2.7
2.3,2.8
-1.7,0.5
0.9,0.8
3.2,-3.5
0.6,1.1
0.5,-1.5
2.2,-1.2
-0.3,-1.4
0.8,-0.9
0.7,0.3
-0.4,0.9
-1,-0.3
-0.4,-0.5
-0.5,0
-0.6,2.3
-0.5,2.2
-0.1,-0.6
0.2,2.2
-1.2,1.3
4,1.5
-1,-2.4
1,3.2
0.7,1.8
1.1,0.6
-1,1.1
-0.3,0.2
0.7,-1.3
0.8,4.3
1,-2.1
-1.9,0.5
0.9,-3.5
-1.4,1.4
0.4,0.8
-1.7,0.4
1.8,-2.5
0.7,-0.9
1.6,-0.8
0.2,-1.9
-0.7,0.7
1.6,0.5
0.1,1.7
-0.7,-1.7
-0.1,2.4
0.5,-4.2
1.1,-1.6
0.3,2.4
-0.3,-1.9
1,2.9
0.7,-0.3
3.1,2.1
0.2,1.1
-2.9,3.5
2,-1.3
-0.5,-0.2
3.2,2.1
1.7,1.7
-3.3,2.2
-1.5,2.9
0.6,-0.5
0,-0.3
1.1,0.9
-1,2.4
2,-2.7
-1.3,1.7
-2.1,1.4
0.9,-1.6
2.9,-2.9
0.8,1
1.9,-0.1
0.7,-2.1
0.2,0.4
4,-1
2.2,-2.2
-1.8,3.1
-2.6,2.9
0,1.1
-2.6,-2.8
-2,0.3
1.8,-0.9
-2.2,-0.1
-0.4,0.3
0.8,1
-1.3,0.3
-1.4,1.7
-1.2,1.8
1.2,2.7
-3,-1
1.4,1.4
-0.4,0.7
-2.7,-1.4
2.2,-2.9
-0.7,-0.2
0.9,-4.1
0,-0.8
-0.9,0.1
-1.6,1.9
0.4,1.7
1.7,0.5
-1.2,1.8
0.1,-0.8
1.1,-0.1
1.1,-2.3
-0.6,0.3
1.6,0.6
1,-1.2
0.9,-1.9
-2.5,-0.8
1.9,3.5
1.1,2.5
-0.9,2.7
3.5,1.3
-1.4,0.9
-0.1,0.4
-1.5,-0.3
0.9,2.4
1.6,2
1.3,-1.6
-0.6,-3.4
-3.2,0.3
-1.5,-1.2
0.5,-1
0.3,2.1
-0.3,-3.3
-0.8,-3.2
1.2,0.2
0.5,0.4
-0.2,-0.8
-0.4,-1.5
1.8,1.3
1.3,0.6
0,0
1.5,0.5
-1.3,1
3.9,-0.2
-1,-0.8
-1.1,-2
-0.8,1
-0.1,1.8
-2.4,-0.9
2.6,-0.1
-0.2,-0.4
1.6,-0.2
0.5,1.1
1.1,-0.4
0.1,2.5
2.3,-1.6
1.6,4
-0.3,-2.2
3,1
-0.7,2.9
0,0.6
0.1,0.2
4.2,-0.5
-0.8,-3.3
-2.4,-2.6
0.1,3.3
0,0.2
-2.5,1.7
0.6,-0.4
3.2,1.7
-2.4,-2.4
-0.7,2.3
-0.6,1.8
-2.5,-3.4
-1.2,0.3
2.1,-3.2
-1.2,-1.1
-0.1,1.2
0,2.4
-0.4,2.1
-2.8,4.5
1.5,2.1
-1,-1.2
-1.2,-1.8
-1.9,-3.1
-1.7,-0.1
-1.1,2.6
1.2,-3.3
-3.6,0.2
-0.7,0.6
0.2,-0.1
0.8,-0.3
0.2,0.1
-2.9,0.3
0.5,-0.3
-0.3,0.3
1.7,-1.9
-1.5,-0.7
0.8,-1.5
-1.2,2.5
-1.4,-1
0.3,0.7
1.6,-1.5
1.1,-1.7
-1.4,-3.2
-0.1,-0.6
0.4,-0.9
1.1,-1.4
1.5,4.3
-1.9,-2.9
0.3,0.5
1,0.7
1.4,-1
-1.6,2.6
0.2,-0.2
-1,2.6
1.7,0.9
1.5,-0.5
-1.1,-2.4
-0.9,0.6
-0.4,-2
1.1,0.5
0,0.3
1.6,-0.2
-0.6,2.3
-0.9,-0.4
-4.4,0.1
-1.4,2
0,2.1
-2.2,-1.1
0.6,-0.7
2.6,0.8
-1.1,-0.8
0.8,1.8
0.1,-1.2
1.8,-1.1
-2,1.9
0.6,-0.1
1.7,-0.3
-3.9,0.7
-1.3,-2.8
-0.9,-1.5
-0.3,3.3
1.6,2.2
1.5,-1.3
-2.7,0.2
2.3,4.9
0.8,-1.2
-2.5,-2.8
-0.4,-1.6
3.2,2.4
-0.5,0.5
-1.7,-0.6
-1.4,1.1
-2.6,0.1
-1.6,0.9
-1.8,0.9
0.2,-1.3
0.7,-1.1
-0.6,2.5
1.4,0.8
3.6,-2.8
-0.7,-1.5
-3,-0.4
-2.8,-1.3
-0.1,0
-0.7,2.7
-0.2,-2.7
-0.6,-1.7
3.1,1.5
1.7,1.8
1.5,-1.2
-0.9,-1
0.8,-1.1
1,1.3
0.1,0.2
-0.9,-1.6
-0.1,2.7
-0.1,3.3
-0.1,-1.9
-1.3,-2.9
-0.6,-0.4
1.1,-0.4
-2.3,0.5
1,-4.1
0,2.5
1,0.4
-1.3,-0.1
-3.4,2.4
0.2,-1.9
-0.7,0
-1.3,0.5
-1.5,-0.4
1.6,-1.5
1.2,-1
0.1,1.6
-0.5,-1.6
-1.7,1.9
1.8,1.1
2.3,-0.1
-1,-2
-2.7,-1
-0.7,-0.7
-0.6,-1.4
-2.6,-0.2
-0.7,0.6
2.5,0.4
-0.8,-1.1
2.5,-3.8
0.3,2.6
0.7,-0.2
0,-0.7
-1.2,-1.2
2.2,1.5
-0.5,1.2
2.1,1.6
0.8,-0.5
-0.1,0
1.9,-0.2
1.4,0.4
3,1.2
-0.8,0.6
-2.5,-2.8
0,0.6
-1.5,-2.7
-0.5,1.2
-0.4,-0.1
-0.2,-2
-2.7,1.2
-0.2,-3.2
1.4,0.3
-1.4,-4.3
0.9,0.5
1.3,2.1
0.1,-0.1
-0.3,0.4
-0.4,-2.5
-1,1.8
-1.7,-1.8
-1.2,0.6
0.4,1.2
-2.1,1.4
2.3,-0.2
2.7,-0.4
-2.1,-0.6
-0.5,-1.7
1.3,1.8
0.1,-2.2
0.7,0.5
2.3,-0.9
-0.1,-1
0.9,0.6
-1.3,0
1.4,0
-3,0.3
-0.8,-2.1
-0.3,1.1
-2.9,0
-1.2,-1.6
-1.7,-2.8
-1.4,-0.2
0.8,1.7
-1.6,0.5
0.5,-2.9
-0.5,0.2
-2.2,-1.9
3.3,0.3
-1.5,0.6
-1.1,1.4
1,3.8
0.6,0.3
0.5,-0.7
1.6,2.7
-0.2,-1.6
-0.2,-0.6
-1.9,0.1
-5.7,2.6
-0.1,-0.9
1.5,1.2
-2.2,2.2
2.1,0.4
1.4,0.6
2.6,2.4
1,-0.1
-1,-2.5
-3.3,0.1
4.6,2.6
0.7,0.6
2,1.2
1.1,-1.2
-2.5,-1.5
1.6,-0.4
3,-3.1
-2.8,1.1
4.5,-0.4
-2.9,-1.6
1.4,-4.7
-1.3,-0.3
0.1,-2.8
-0.8,-1
-0.6,0.1
-2.9,-1.2
-2,0.2
-1.3,-0.9
1.4,0.1
2.8,1.5
2.1,-0.7
0.6,-1.6
-2,0.6
-0.5,0.6
-2.6,0.4
-0.4,2.7
-1.9,0.3
0.4,-1.6
0.3,0.9
0.9,-0.7
-1.6,-0.5
-1.6,-3.5
2.1,-1.9
-1.9,-2
-0.5,1.6
-1.5,2.2
-0.9,-2.1
-2.8,-0.1
-1.6,-1.8
-1.9,-0.7
4.4,0.4
0.2,-0.5
0,0.9
-1.1,-1.6
0.4,0
2.4,-1.1
3.4,0.8
0.2,-0.1
-1,-0.3
0.6,-2.7
0.4,-0.3
3.2,1.6
-1.8,1.5
-1.6,1.2
1.5,0.5
2,0.8
-1.9,1.4
1.9,1.8
-0.3,1.1
-0.4,0.1
0.5,-0.2
-0.1,1.1
-0.2,-0.3
0,0.1
1.8,1
-0.3,1.4
-2.5,1.5
1.2,1.5
-0.4,1.6
0.9,-0.3
-0.5,1.1
0.5,-0.2
2.6,-2.9
2.4,-0.3
1.5,0.6
-2.4,-2.2
-3.6,3.3
0.8,0.9
3,-1.7
1.6,-1.8
-1.2,-1.3
3.3,1.2
-0.6,-2.4
-1,-2.7
-2.1,1.1
1.2,0.9
1.7,-1.2
1.9,1.5
-0.8,2.1
-0.2,-2.6
-1.2,-1.3
-2.1,0.4
0.2,0.4
-2.6,-1.9
-5.1,-0.9
0.8,0.5
-1.3,-3.7
1.3,2.7
-0.7,0.4
-0.1,-0.6
1.7,0.6
2.4,0.3
-0.1,1.9
-0.5,0.4
-2.2,-1.2
1.7,1.4
-0.3,-1.1
-1.6,0.4
2.9,0.6
3.8,0.9
-1.6,-1.3
0.4,0.2
-0.4,-0.7
0.5,1.2
0.7,0.3
0.9,0.5
-1.3,5.2
-0.8,0
0.9,2
0.8,3.6
-1.2,-2.3
-2.7,-1.5
0.7,-0.9
3,0.9
1.4,-2.3
-0.3,0.1
2.2,-1
0.6,-0.2
-0.2,0.4
1.3,-1.1
0.8,1.5
0.3,0.8
0.8,-1.8
0.8,1.7
0.7,-2.9
0.5,-2.2
-0.1,1
3.1,-1.3
-1.2,-0.6
-1.4,-0.2
-0.4,-1.7
-0.6,0.8
-0.5,-1.9
-0.4,0.7
1.2,2
-3.6,2.9
-0.8,0.1
0.2,4.6
-1.9,1.4
-1.9,-1.8
-2.5,2.3
-0.1,2.8
-4.6,0
0.2,4.6
-0.8,4.1
1.7,1.6
1.3,-1.2
-0.7,-1.8
-1.4,3
0.5,-2.2
0.7,0.4
0.6,-1.2
0.7,0.8
-3.2,1.3
0,-1.1
2.6,-1.4
0,-0.4
-1.4,0.4
0.9,0.9
0.8,-1.4
-1.1,-2.9
-2.1,-1.1
-0.9,1.7
-0.9,-0.9
-3,2.9
1.2,-1.4
5.1,0.4
0.1,0.3
0.9,0.7
-0.7,2
2.4,0.6
3.2,4.9
7.3,0.1
-0.8,0.6
1.6,-2.1
2.3,-0.8
-3.7,1.8
-0.1,-0.6
1.2,0.1
-1.5,-0.7
-1.7,-2
-1.5,1.4
0.9,-1.3
0.4,0.3
-2.8,2.7
-0.6,0.1
-2.2,-0.5
0.7,-1.8
-2,-1.9
-0.1,-4.8
-1.3,-0.5
-0.3,1.3
-1.4,-0.5
0,-1.6
3.1,-1.2
1.9,-4.3
-1.5,2.6
-0.4,1.3
0.9,-3.2
0.9,-1.8
1.4,-3.1
1.1,-2.4
-0.9,0
-0.1,-2.1
-0.6,-2.8
-1.9,-0.6
0.7,-1.5
0.7,-0.9
0.9,-0.6
-0.1,-0.5
-3.2,1
-1.6,-0.5
0.8,1.7
-1.3,-1.8
2.8,-1.5
-0.5,-0.4
-1.6,0.9
1.8,-1.6
1.5,-0.1
1.3,-1
-2.4,1.3
1.9,0.5
-0.2,1.1
-3,-0.6
-3.6,1.1
1.6,3.3
3.2,2.8
0.2,0.9
-0.7,-0.8
0.2,0.3
1.3,-1.2
